Status,Assignment,Assignment Reason,Date Assigned,Application,POC,IT Manager,Shared Server,Priority,PCI,Score Range,MAX Sev,Asset Risk,Due Date,"Policy
Due Date",QID,Remediation Notes,GRC,GRC Expiration,Server Name,IP,Port,Title,Exploit Sources,OS,Asset Family,Asset Tags,Data Source,Instance,First Detected,Last Detected,Last Assignment Update,Reopened,Sev Low,Sev Medium,Sev High,Sev Critical,"SLAMonth
Low","SLAMonth
Medium","SLAMonth
High",SLAMonth Critical,"Met SLA
Low","Met SLA
Medium","Met SLA
High","Met SLA
Critical",Vuln ID,TotalCVEs,Results,Application SVP,Overdue Total CVEs
Due > 30 Days,ISTS-MIDDLEWARE WEBENG,"4_Title Search:IBM WebSphere Application Server% ApplicationMatch:_Rule:3891608_2026-07-03
Unknown",2026-07-03 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Chavez, Tyrone; Thompson, Kevin; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-10-01 00:00:00,2026-09-30 00:00:00,387745,,,,paz1cpwas3a1b.caremarkrx.net,10.93.79.52,,IBM WebSphere Application Server Multiple Vulnerabilities (7277546),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-07-02 00:00:00,2026-08-01 00:00:00,2026-07-03 00:00:00,,0,1,0,0,,2026-10-01 00:00:00,,,0,1,0,0,225242976_387745,1,Install Path: /WebSphere/AppServer90 - product name=IBM WebSphere Application Server Network Deployment  version9.0.5.28/version      package id=9.0.5.20-WS-WAS-IFPH71453 kind=fix name=9.0.5.20-WS-WAS-IFPH71453 version=9.0.5020.20260612_0929      package id=9.0.5.25-WS-WASProd-IFPH71648 kind=fix name=9.0.5.25-WS-WASProd-IFPH71648 version=9.0.5025.20260609_1415      package id=9.0.5.28-WS-WAS-IFPH71454 kind=fix name=9.0.5.28-WS-WAS-IFPH71454 version=9.0.5028.20260612_0830      package id=9.0.5.28-WS-WAS-IFPH71590 kind=fix name=9.0.5.28-WS-WAS-IFPH71590 version=9.0.5028.20260612_1439   version8.0.8.65/version,"Pal, Pushpendu",0
Due > 30 Days,ISTS-MIDDLEWARE WEBENG,"4_Title Search:IBM WebSphere Application Server% ApplicationMatch:_Rule:3891608_2026-07-03
Unknown",2026-07-03 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Chavez, Tyrone; Thompson, Kevin; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Medium Risk (40-59),40,"EDR, T2, AppEx, AppEX_SNOW",2026-10-01 00:00:00,2026-09-30 00:00:00,387745,,,,paz1cpwas1a1a.caremarkrx.net,10.93.75.220,,IBM WebSphere Application Server Multiple Vulnerabilities (7277546),,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-07-02 00:00:00,2026-08-01 00:00:00,2026-07-03 00:00:00,,0,1,0,0,,2026-10-01 00:00:00,,,0,1,0,0,225248281_387745,1,Install Path: /WebSphere/AppServer90 - product name=IBM WebSphere Application Server Network Deployment  version9.0.5.28/version      package id=9.0.5.20-WS-WAS-IFPH71453 kind=fix name=9.0.5.20-WS-WAS-IFPH71453 version=9.0.5020.20260612_0929      package id=9.0.5.25-WS-WASProd-IFPH71648 kind=fix name=9.0.5.25-WS-WASProd-IFPH71648 version=9.0.5025.20260609_1415      package id=9.0.5.28-WS-WAS-IFPH71454 kind=fix name=9.0.5.28-WS-WAS-IFPH71454 version=9.0.5028.20260612_0830      package id=9.0.5.28-WS-WAS-IFPH71590 kind=fix name=9.0.5.28-WS-WAS-IFPH71590 version=9.0.5028.20260612_1439   version8.0.8.65/version,"Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-07-03
Unknown",2026-07-03 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), IBM TIVOLI LDAP",,,Medium Risk (40-59),45,"EDR, T2, AppEx, AppEX_SNOW",2026-10-01 00:00:00,2026-09-30 00:00:00,330251,,,,tsteds4a.caremarkrx.net,204.99.43.50,,IBM Advanced Interactive eXecutive (AIX) Curl Multiple Vulnerabilities (curl_advisory10),blogs,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-07-02 00:00:00,2026-08-01 00:00:00,2026-07-03 00:00:00,,0,5,0,0,,2026-10-01 00:00:00,,,0,5,0,0,225278639_330251,5,"Package Installed Version Required Version
oss.lib.libcurl 8.5.0.2 8.5.0.3
Missing public ifix:3784ma CVE-2025-14819,CVE-2026-1965,CVE-2026-3783,CVE-2026-3784,CVE-2026-5545","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:IBM Advanced Interactive eXecutive (AIX)% ApplicationMatch:_Rule:1582820_2026-07-03
Unknown",2026-07-03 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK MESSAGING PLATFORM (CMP) - INTERNAL, CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), DB2 LUW Database Engine, DISPENSING - TRISTAR, ENTERPRISE DATA MASKING, ENTERPRISE DRUG FILE (EDF), ENTERPRISE SERVICES LAYER (ESL), GDX BI DATAMART, GDX CASH RECON, GDX INVOICING, HERCULES REPOSITORY (HCE), INFORMATICA (PBM), MAIL ORDER (LINKS), ODM (OPERATIONS DATA MART), OPPORTUNITY MANAGEMENT SYSTEM (OMS), PBM IVR, PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE, PRESCRIPTION BENEFIT WORKBENCH, REBATE CLIENT REGISTRATION, REBATE PAYMENT SYSTEM, REBATES BATCH PROCESSING, Rebates Data Hub on GCP, REBATES PAYMENT SYSTEM DATAMART, REBATES RCI MANAGER, RXNAVIGATOR - BI GDX, RXNAVIGATOR - GDX ADHOC, RXNAVIGATOR - REBATES PAYMENTS, Specialty IVR, TIVOLI WORKLOAD SCHEDULER - MAESTRO, VBRX, WEBSPHERE - MQ",,,Medium Risk (40-59),45,"EDR, T2, AppEx, AppEX_SNOW",2026-10-01 00:00:00,2026-09-30 00:00:00,330251,,,,tstdbs1b.caremarkrx.net,204.99.40.23,,IBM Advanced Interactive eXecutive (AIX) Curl Multiple Vulnerabilities (curl_advisory10),blogs,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-07-02 00:00:00,2026-08-01 00:00:00,2026-07-03 00:00:00,,0,5,0,0,,2026-10-01 00:00:00,,,0,5,0,0,225416871_330251,5,"Package Installed Version Required Version
oss.lib.libcurl 8.5.0.2 8.5.0.3
Missing public ifix:3784ma CVE-2025-14819,CVE-2026-1965,CVE-2026-3783,CVE-2026-3784,CVE-2026-5545","Pal, Pushpendu",0
Due > 30 Days,PS-Adjudication Services,11_NoPath_Rule:0000_AppToTower_CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS)_PS-Adjudication Services_2026-07-04,2026-07-04 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Ahmad, Aizaz; Shannon Duppler; Aina, Tobi","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), DB2 LUW Database Engine, IBM TIVOLI LDAP",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-10-02 00:00:00,2026-09-25 00:00:00,66024,,,,prdeds1a.coe.caremarkrx.net,204.99.35.202,32771,"Sun Solaris ""rpcbind"" Listens on Port 32771",,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-27 00:00:00,2026-07-25 00:00:00,2026-07-04 00:00:00,,0,1,0,0,,2026-10-01 00:00:00,,,0,1,0,0,225220623_66024_32771,1,,"Pal, Pushpendu",0
Due > 30 Days,PS-Adjudication Services,11_NoPath_Rule:0000_AppToTower_CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS)_PS-Adjudication Services_2026-07-04,2026-07-04 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Ahmad, Aizaz; Shannon Duppler; Aina, Tobi","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), DB2 LUW Database Engine, IBM TIVOLI LDAP",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-10-02 00:00:00,2026-09-25 00:00:00,66024,,,,prdeds1b.coe.caremarkrx.net,204.99.35.203,32771,"Sun Solaris ""rpcbind"" Listens on Port 32771",,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-27 00:00:00,2026-07-25 00:00:00,2026-07-04 00:00:00,,0,1,0,0,,2026-10-01 00:00:00,,,0,1,0,0,225257581_66024_32771,1,,"Pal, Pushpendu",0
Due > 30 Days,PS-Member Experience,11_NoPath_Rule:0000_AppToTower_PeopleSafe_PS-Member Experience_2026-07-04,2026-07-04 00:00:00,PeopleSafe,"Williams, Imani; Dasilva, Bolaji; Aina, Tobi","Schmalz, Frank","DB2 LUW Database Engine, PeopleSafe, PRESCRIPTION BENEFIT WORKBENCH, VBRX",,,Medium Risk (40-59),44,"EDR, T2, AppEx, AppEX_SNOW",2026-10-02 00:00:00,2026-09-25 00:00:00,66024,,,,prddbs4a.caremarkrx.net,204.99.35.63,32771,"Sun Solaris ""rpcbind"" Listens on Port 32771",,AIX 7.3 TL4,AIX,,"Qualys_CSAM, SNOW",CLD,2026-06-27 00:00:00,2026-07-25 00:00:00,2026-07-04 00:00:00,,0,1,0,0,,2026-10-01 00:00:00,,,0,1,0,0,225265230_66024_32771,1,,"Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAMPAIGN MANAGEMENT TOOL (CMT PBM), CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CLINICAL AUTHORIZATION SYSTEM (CAS), DIGITAL SPECIALTY WEB (Desktop), ENTERPRISE UMS WEB ADMIN TOOL, GDX CASH RECON, GDX INVOICING, MAIL ORDER (LINKS), PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE, PRESCRIPTION BENEFIT WORKBENCH, REBATE CLIENT REGISTRATION, REBATES RCI MANAGER, RXARCHITECT, RXENROLL",RPP_SSL/TLS/SSH/HTTP/SMB,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2024-10-09 00:00:00,38909,,,,tstihs5d.caremarkrx.net,10.93.76.18,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,AIX EXC-11391 / FND-20519,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB","Qualys_CSAM, SNOW",CLD,2023-10-10 00:00:00,2026-07-25 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225215998_38909_22,1,"Type Name
host key algorithm ssh-rsa","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE",,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2026-10-03 00:00:00,38909,,,,tstpsf6g.caremarkrx.net,10.93.78.26,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB,PBM_Assets,OS.AIX,VAE_All_Assets,Internal IP Range,Cloud Agent","Qualys_CSAM, SNOW",CLD,2025-10-03 00:00:00,2026-07-25 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225202627_38909_22,1,"Type Name
MAC hmac-sha1-etm@openssh.com
MAC hmac-sha1","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","GDX INVOICING, PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE, PRESCRIPTION BENEFIT WORKBENCH",,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2026-10-04 00:00:00,38909,,,,tstpsf5c.caremarkrx.net,10.93.76.19,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450","Qualys_CSAM, SNOW",CLD,2025-10-04 00:00:00,2026-07-25 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225186046_38909_22,1,"Type Name
host key algorithm ssh-rsa","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,Digital-SDK,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Tewari, Sheela",,PCI-RPP_SSL/TLS/SSH/HTTP/SMB,Yes,Low Risk (1-39),20,"EDR, T1, PCI, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2024-10-27 00:00:00,38909,,,,paz1mpdrpa1d.caremarkrx.net,10.93.135.173,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB,Cloud Agent,FIM_Required,OS.AIX,VAE_MSB_AutoTag_AGENT_AIX,Internal IP Range,PBM_Assets,AIX EXC-11391 / FND-20519,HCB_ASSETS,VAE_All_Assets","Qualys_CSAM, SNOW",CLD,2023-10-28 00:00:00,2026-08-01 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225222956_38909_22,1,"Type Name
host key algorithm ssh-rsa
MAC hmac-sha1-etm@openssh.com
MAC hmac-sha1","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAMPAIGN MANAGEMENT TOOL (CMT PBM), CAREMARK MESSAGING PLATFORM (CMP) - INTERNAL, CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CLINICAL AUTHORIZATION SYSTEM (CAS), DIGITAL SPECIALTY WEB (Desktop), ENTERPRISE UMS WEB ADMIN TOOL, GDX CASH RECON, GDX INVOICING, MAIL ORDER (LINKS), PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE, PRESCRIPTION BENEFIT WORKBENCH, REBATE CLIENT REGISTRATION, REBATES RCI MANAGER, RXARCHITECT, RXENROLL",,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2026-10-04 00:00:00,38909,,,,tstihs5c.caremarkrx.net,10.93.76.17,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB","Qualys_CSAM, SNOW",CLD,2025-10-04 00:00:00,2026-08-01 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225220817_38909_22,1,"Type Name
host key algorithm ssh-rsa","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE",,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2026-10-04 00:00:00,38909,,,,tstpsf4g.caremarkrx.net,10.93.74.31,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB","Qualys_CSAM, SNOW",CLD,2025-10-04 00:00:00,2026-07-25 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225223935_38909_22,1,"Type Name
host key algorithm ssh-rsa
MAC hmac-sha1-etm@openssh.com
MAC hmac-sha1","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank","PeopleSafe, PEOPLESAFE ELIGIBILITY MAINTENANCE",,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2026-10-04 00:00:00,38909,,,,tstpsf4h.caremarkrx.net,10.93.74.32,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,VAE-AutoScan-Weekly-CLD-HCB,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,PBM_Assets","Qualys_CSAM, SNOW",CLD,2025-10-04 00:00:00,2026-07-25 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225221172_38909_22,1,"Type Name
host key algorithm ssh-rsa
MAC hmac-sha1-etm@openssh.com
MAC hmac-sha1","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,PeopleSafe,"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Schmalz, Frank",,,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2026-10-04 00:00:00,38909,,,,tstpsf5g.caremarkrx.net,10.93.76.21,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB","Qualys_CSAM, SNOW",CLD,2025-10-04 00:00:00,2026-07-25 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225223936_38909_22,1,"Type Name
MAC hmac-sha1-etm@openssh.com
MAC hmac-sha1","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-04
Unknown",2025-10-04 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-04 00:00:00,2026-10-04 00:00:00,38909,,,,paz1cpwas3a1b.caremarkrx.net,10.93.79.52,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,VAE-AutoScan-Weekly-CLD-HCB,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,PBM_Assets","Qualys_CSAM, SNOW",CLD,2025-10-04 00:00:00,2026-07-25 00:00:00,2025-10-04 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225242976_38909_22,1,"Type Name
MAC hmac-sha1-etm@openssh.com
MAC hmac-sha1","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-05
Unknown",2025-10-05 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA), CAREMARK.COM - MEMBER PORTAL (Desktop and Mobile), DB2 LUW Database Engine",RPP_SSL/TLS/SSH/HTTP/SMB,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-05 00:00:00,2024-09-29 00:00:00,38909,,,,paz1cppdpa1a.caremarkrx.net,10.93.23.105,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB","Qualys_CSAM, SNOW",CLD,2023-09-30 00:00:00,2026-07-25 00:00:00,2025-10-05 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225202629_38909_22,1,"Type Name
key exchange diffie-hellman-group14-sha1
MAC hmac-sha1","Pal, Pushpendu",0
Due > 30 Days,ISTS-AIX,"4_Title Search:SHA1 deprecated setting for SSH ApplicationMatch:_Rule:1597423_2025-10-05
Unknown",2025-10-05 00:00:00,CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS),"Wong, Jeffrey; Figueroa, John; Aleem, Haris; Lee, Earnest; Platia, Nicholas; Miller, Mechelle","Peiris, Naveen","CAREMARK.COM - CCA - CLIENT ONLINE SERVICES (CCA-COS), CAREMARK.COM - CCA - MDG (CCA-MDG), CAREMARK.COM - CCA - RXPIPELINE (CCA-RXP), CAREMARK.COM - CLIENT CARE ACCESS PORTAL (CCA)",,,Low Risk (1-39),32,"EDR, T2, AppEx, AppEX_SNOW",2026-10-05 00:00:00,2026-10-04 00:00:00,38909,,,,paz1cpwas2a1a.caremarkrx.net,10.93.77.20,22,SHA1 deprecated setting for SSH,,AIX 7.3 TL4,AIX,"Cloud Agent,OS.AIX,VAE_All_Assets,Internal IP Range,PBM_Assets,HCB_ASSETS,VAE_MSB_AutoTag_AGENT_AIX,tagset_2982450,VAE-AutoScan-Weekly-CLD-HCB","Qualys_CSAM, SNOW",CLD,2025-10-04 00:00:00,2026-07-25 00:00:00,2025-10-05 00:00:00,,1,0,0,0,2026-10-01 00:00:00,,,,1,0,0,0,225218996_38909_22,1,"Type Name
MAC hmac-sha1-etm@openssh.com
MAC hmac-sha1","Pal, Pushpendu",0
